Filename                                                                                                                                             Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-parser-util.cpp                                                     320               204    36.25%          17                10    41.18%         446               307    31.17%         156               106    32.05%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-parser.cpp                                                         1486              1066    28.26%          27                19    29.63%        1912              1393    27.14%         775               575    25.81%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-scanner-ops.cpp                                                     212               168    20.75%           9                 7    22.22%         371               323    12.94%         147               121    17.69%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-scanner-util.cpp                                                   1287               948    26.34%          47                30    36.17%        1947              1491    23.42%         883               722    18.23%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-scanner.cpp                                                        1175               979    16.68%           7                 0   100.00%        2362              2050    13.21%        1061               827    22.05%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/parser-errors.cpp                                                        9                 9     0.00%           2                 2     0.00%           9                 9     0.00%           2                 2     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/opcodes-ecma-arithmetics.cpp                                                   89                79    11.24%           3                 2    33.33%         152               134    11.84%          68                60    11.76%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/opcodes-ecma-bitwise.cpp                                                       31                31     0.00%           2                 2     0.00%          67                67     0.00%          21                21     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/opcodes-ecma-relational-equality.cpp                                           45                45     0.00%           4                 4     0.00%          68                68     0.00%          22                22     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/opcodes.cpp                                                                   977               960     1.74%          40                39     2.50%        1329              1305     1.81%         422               415     1.66%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/vm-stack.cpp                                                                  267               267     0.00%           6                 6     0.00%         359               359     0.00%         152               152     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/vm-utils.cpp                                                                    9                 9     0.00%           3                 3     0.00%          11                11     0.00%           1                 1     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/vm.cpp                                                                       2338              2023    13.47%          15                 8    46.67%        3614              3130    13.39%        1409              1086    22.92%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/allocators.h                                                                                   13                 7    46.15%           6                 4    33.33%          22                16    27.27%           2                 1    50.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/document.h                                                                                    118                64    45.76%          39                14    64.10%         116                67    42.24%          47                38    19.15%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/encodedstream.h                                                                                 8                 8     0.00%           8                 8     0.00%          12                12     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/encodings.h                                                                                    14                13     7.14%           5                 4    20.00%          68                64     5.88%           6                 6     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/error/error.h                                                                                  16                10    37.50%          14                10    28.57%          14                10    28.57%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/biginteger.h                                                                          20                20     0.00%          20                20     0.00%         209               209     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/clzll.h                                                                                1                 1     0.00%           1                 1     0.00%          33                33     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/diyfp.h                                                                               12                12     0.00%          12                12     0.00%         174               174     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/ieee754.h                                                                             18                18     0.00%          18                18     0.00%          28                28     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/pow10.h                                                                                1                 0   100.00%           1                 0   100.00%          23                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/stack.h                                                                               30                 2    93.33%          13                 0   100.00%          60                 7    88.33%           8                 3    62.50%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/strfunc.h                                                                              2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/internal/strtod.h                                                                              17                 9    47.06%           8                 6    25.00%         248               236     4.84%           6                 3    50.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/memorystream.h                                                                                  9                 9     0.00%           9                 9     0.00%          11                11     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/reader.h                                                                                     2094              1520    27.41%          38                 8    78.95%         891               385    56.79%         756               572    24.34%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/stream.h                                                                                       11                 1    90.91%           8                 1    87.50%           8                 1    87.50%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieAnimation.cpp                                                                                   74                20    72.97%          13                 1    92.31%          76                12    84.21%          38                15    60.53%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieBuilder.cpp                                                                                    857               189    77.95%          54                 5    90.74%        1251               237    81.06%         643               227    64.70%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieBuilder.h                                                                                       37                 6    83.78%          12                 0   100.00%          73                22    69.86%          20                10    50.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieCommon.h                                                                                        18                10    44.44%          11                 6    45.45%          45                18    60.00%           4                 2    50.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieExpressions.cpp                                                                                372               301    19.09%          87                62    28.74%        1020               615    39.71%         208               172    17.31%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieExpressions.h                                                                                   40                34    15.00%           7                 5    28.57%          66                58    12.12%          24                22     8.33%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieInterpolator.cpp                                                                                55                16    70.91%          10                 1    90.00%          57                13    77.19%          28                11    60.71%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieLoader.cpp                                                                                     286                44    84.62%          30                 1    96.67%         333                13    96.10%         180                53    70.56%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieLoader.h                                                                                         2                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieModel.cpp                                                                                      370               136    63.24%          23                 3    86.96%         516               191    62.98%         304               130    57.24%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieModel.h                                                                                        549               363    33.88%          85                25    70.59%         494               243    50.81%         322               235    27.02%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieModifier.cpp                                                                                   280                94    66.43%          27                 6    77.78%         453               148    67.33%         228               102    55.26%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieModifier.h                                                                                      14                 3    78.57%           5                 1    80.00%           7                 1    85.71%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieParser.cpp                                                                                    1570               215    86.31%          84                 4    95.24%        1328               158    88.10%        1104               200    81.88%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieParser.h                                                                                         2                 0   100.00%           1                 0   100.00%           5                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieParserHandler.cpp                                                                               98                10    89.80%          16                 1    93.75%         126                16    87.30%          62                13    79.03%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieParserHandler.h                                                                                 22                 4    81.82%          17                 4    76.47%          75                18    76.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieProperty.h                                                                                     507               225    55.62%          88                30    65.91%         644               261    59.47%         307               164    46.58%
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieRenderPooler.h                                                                                  16                 1    93.75%           2                 0   100.00%          14                 0   100.00%           8                 1    87.50%
Users/noh/Desktop/Repo/THORVG/src/loaders/png/tvgLodePng.cpp                                                                                            1507               873    42.07%          88                25    71.59%        1572               783    50.19%         998               678    32.06%
Users/noh/Desktop/Repo/THORVG/src/loaders/png/tvgPngLoader.cpp                                                                                            42                10    76.19%           7                 1    85.71%          61                 6    90.16%          22                 7    68.18%
Users/noh/Desktop/Repo/THORVG/src/loaders/raw/tvgRawLoader.cpp                                                                                            29                 4    86.21%           4                 0   100.00%          30                 0   100.00%          18                 7    61.11%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgSvgBuilder.cpp                                                                                          713               290    59.33%          31                 5    83.87%         798               271    66.04%         526               256    51.33%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgSvgCommon.h                                                                                              37                 6    83.78%          19                 0   100.00%          67                 0   100.00%          12                 6    50.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgSvgCssStyle.cpp                                                                                         215                39    81.86%           6                 0   100.00%         146                17    88.36%         198                72    63.64%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgSvgLoader.cpp                                                                                          2330               618    73.48%         187                18    90.37%        2532               470    81.44%        1646               637    61.30%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgSvgPath.cpp                                                                                             179                28    84.36%           8                 0   100.00%         312                31    90.06%         190                48    74.74%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgSvgUtil.cpp                                                                                              56                 4    92.86%           6                 0   100.00%          52                 2    96.15%          40                 8    80.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgXmlParser.cpp                                                                                           402                67    83.33%          19                 1    94.74%         405                46    88.64%         291                89    69.42%
Users/noh/Desktop/Repo/THORVG/src/loaders/ttf/tvgTtfLoader.cpp                                                                                           244                42    82.79%          24                 2    91.67%         346                47    86.42%         154                37    75.97%
Users/noh/Desktop/Repo/THORVG/src/loaders/ttf/tvgTtfLoader.h                                                                                               1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/ttf/tvgTtfReader.cpp                                                                                           410               148    63.90%          21                 2    90.48%         427                98    77.05%         256               131    48.83%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/alpha.cpp                                                                                             157               157     0.00%           5                 5     0.00%         107               107     0.00%          72                72     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/buffer.cpp                                                                                            131                77    41.22%           8                 3    62.50%         177               114    35.59%          86                65    24.42%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/decode_vp8.h                                                                                            2                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/frame.cpp                                                                                             418               418     0.00%          19                19     0.00%         519               519     0.00%         225               225     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/io.cpp                                                                                                152               151     0.66%          12                11     8.33%         244               238     2.46%          86                86     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/quant.cpp                                                                                              37                37     0.00%           2                 2     0.00%          41                41     0.00%          24                24     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/tree.cpp                                                                                               64                64     0.00%           4                 4     0.00%          77                77     0.00%          42                42     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/vp8.cpp                                                                                               347               341     1.73%          25                24     4.00%         528               521     1.33%         206               204     0.97%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/vp8l.cpp                                                                                             1078               586    45.64%          52                21    59.62%        1161               572    50.73%         535               314    41.31%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/webp.cpp                                                                                              562               281    50.00%          16                 2    87.50%         420               195    53.57%         279               182    34.77%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/alpha_processing.cpp                                                                                  103                87    15.53%          16                14    12.50%         154               130    15.58%          50                41    18.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/argb.cpp                                                                                               16                16     0.00%           4                 4     0.00%          24                24     0.00%           8                 8     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/dec.cpp                                                                                               618               618     0.00%          56                56     0.00%         538               538     0.00%         116               116     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/dec_clip_tables.cpp                                                                                    36                36     0.00%           1                 1     0.00%          20                20     0.00%          24                24     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/filters.cpp                                                                                           258               258     0.00%          12                12     0.00%         125               125     0.00%          90                90     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/lossless.cpp                                                                                          173                80    53.76%          43                 7    83.72%         443               150    66.14%         107                52    51.40%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/lossless.h                                                                                             13                12     7.69%          13                12     7.69%          67                64     4.48%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/rescaler.cpp                                                                                           49                49     0.00%           3                 3     0.00%          64                64     0.00%          24                24     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/upsampling.cpp                                                                                         65                65     0.00%           6                 6     0.00%          31                31     0.00%          34                34     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/yuv.cpp                                                                                                19                19     0.00%           4                 4     0.00%          44                44     0.00%          12                12     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/yuv.h                                                                                                  44                44     0.00%          15                15     0.00%          78                78     0.00%           8                 8     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/tvgWebpLoader.cpp                                                                                          46                 9    80.43%           9                 1    88.89%          71                 7    90.14%          26                11    57.69%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/bit_reader.cpp                                                                                      164               115    29.88%          11                 7    36.36%         112                59    47.32%          58                41    29.31%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/bit_reader.h                                                                                         23                 6    73.91%           5                 1    80.00%          17                 3    82.35%          10                 3    70.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/bit_reader_inl.h                                                                                     30                30     0.00%           3                 3     0.00%          60                60     0.00%          16                16     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/color_cache.cpp                                                                                      56                51     8.93%           3                 2    33.33%          22                17    22.73%          14                13     7.14%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/color_cache.h                                                                                        13                13     0.00%           4                 4     0.00%          15                15     0.00%           2                 2     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/endian_inl.h                                                                                          3                 3     0.00%           3                 3     0.00%          28                28     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/huffman.cpp                                                                                         138                39    71.74%           6                 0   100.00%         143                19    86.71%          58                15    74.14%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/quant_levels_dec.cpp                                                                                115               115     0.00%           9                 9     0.00%         157               157     0.00%          66                66     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/random.cpp                                                                                            9                 9     0.00%           1                 1     0.00%           8                 8     0.00%           4                 4     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/random.h                                                                                             20                20     0.00%           2                 2     0.00%          17                17     0.00%           8                 8     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/rescaler.cpp                                                                                         29                29     0.00%           4                 4     0.00%          48                48     0.00%          16                16     0.00%
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/rescaler.h                                                                                            1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/utils.h                                                                                               2                 1    50.00%           2                 1    50.00%           8                 3    62.50%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/webp/decode.h                                                                                              21                13    38.10%           4                 1    75.00%          15                 5    66.67%          20                18    10.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwCommon.h                                                                                      140                 5    96.43%          77                 4    94.81%         366                46    87.43%          48                 2    95.83%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwFill.cpp                                                                                      438               152    65.30%          25                 0   100.00%         601               217    63.89%         246               121    50.81%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwImage.cpp                                                                                      38                 2    94.74%           7                 0   100.00%          59                 1    98.31%          22                 6    72.73%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwMath.cpp                                                                                      141                35    75.18%          17                 2    88.24%         190                48    74.74%          86                31    63.95%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwMemPool.cpp                                                                                     6                 0   100.00%           3                 0   100.00%          18                 0   100.00%           4                 0   100.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwPostEffect.cpp                                                                                243                60    75.31%          25                 3    88.00%         474                83    82.49%         139                52    62.59%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwRaster.cpp                                                                                   1191               415    65.16%         109                14    87.16%        1263               334    73.56%         700               299    57.29%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwRasterC.h                                                                                     109                49    55.05%           7                 3    57.14%         131                58    55.73%          68                31    54.41%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwRasterTexmap.h                                                                                252                51    79.76%           9                 1    88.89%         376                55    85.37%         194                69    64.43%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwRenderer.cpp                                                                                  537               135    74.86%          51                 3    94.12%         669               100    85.05%         408               149    63.48%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwRle.cpp                                                                                       419                99    76.37%          23                 2    91.30%         486                92    81.07%         299                91    69.57%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwShape.cpp                                                                                     272                77    71.69%          29                 2    93.10%         428                98    77.10%         198                85    57.07%
Users/noh/Desktop/Repo/THORVG/src/renderer/cpu_engine/tvgSwStroke.cpp                                                                                    260                49    81.15%          24                 0   100.00%         505                86    82.97%         156                45    71.15%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGl.cpp                                                                                       758               411    45.78%           4                 0   100.00%         109                 5    95.41%         174                85    51.15%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlCommon.h                                                                                    11                 4    63.64%           6                 1    83.33%          23                 6    73.91%           2                 2     0.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlEffect.cpp                                                                                  83                80     3.61%          15                13    13.33%         212               201     5.19%          66                66     0.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlGeometry.cpp                                                                               202               133    34.16%          17                 8    52.94%         254               122    51.97%         154               118    23.38%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlGpuBuffer.cpp                                                                               75                15    80.00%          20                 3    85.00%         134                27    79.85%          36                15    58.33%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlGpuBuffer.h                                                                                  1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlProgram.cpp                                                                                 62                38    38.71%          16                 8    50.00%          76                38    50.00%          11                 5    54.55%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderPass.cpp                                                                              22                10    54.55%           5                 1    80.00%          28                 9    67.86%           6                 4    33.33%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderPass.h                                                                                19                 2    89.47%          13                 1    92.31%          26                 6    76.92%           4                 1    75.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderTarget.cpp                                                                            71                 1    98.59%           8                 0   100.00%          77                 0   100.00%          24                 2    91.67%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderTarget.h                                                                               1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderTask.cpp                                                                             286                60    79.02%          38                 3    92.11%         397               100    74.81%          62                21    66.13%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderTask.h                                                                                53                20    62.26%          31                 9    70.97%          35                 9    74.29%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlRenderer.cpp                                                                               507               126    75.15%          53                 9    83.02%         972               144    85.19%         356               131    63.20%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlShader.cpp                                                                                  19                 9    52.63%           5                 0   100.00%          41                12    70.73%           4                 3    25.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlSolidBatch.cpp                                                                              89                71    20.22%           9                 5    44.44%         136                96    29.41%          48                40    16.67%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlSolidBatch.h                                                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlTessellator.cpp                                                                            149                39    73.83%          22                 4    81.82%         377               111    70.56%          98                31    68.37%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlTessellator.h                                                                                1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGlTextureMgr.cpp                                                                              65                15    76.92%           5                 0   100.00%          63                 4    93.65%          38                17    55.26%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/tvgGpuCommon.cpp                                                                                   298               114    61.74%          37                 5    86.49%         515               119    76.89%         222               110    50.45%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/tvgGpuCommon.h                                                                                       9                 1    88.89%           3                 0   100.00%          16                 0   100.00%           6                 2    66.67%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgBindGroups.cpp                                                                             117                60    48.72%          15                 5    66.67%         165                45    72.73%          26                12    53.85%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgCommon.cpp                                                                                  61                 4    93.44%          21                 0   100.00%         171                 5    97.08%          34                 9    73.53%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgCompositor.cpp                                                                             936               557    40.49%          43                 8    81.40%         770               273    64.55%         316               178    43.67%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgGeometry.cpp                                                                                 4                 0   100.00%           4                 0   100.00%          51                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgGeometry.h                                                                                   1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgPipelines.cpp                                                                               54                10    81.48%          13                 2    84.62%         444                16    96.40%          16                 5    68.75%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgRenderData.cpp                                                                             330               197    40.30%          48                16    66.67%         419               154    63.25%         196               132    32.65%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgRenderData.h                                                                                30                 6    80.00%          13                 1    92.31%          35                 1    97.14%           8                 1    87.50%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgRenderTarget.cpp                                                                            13                 0   100.00%           6                 0   100.00%          51                 0   100.00%           4                 0   100.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgRenderTask.cpp                                                                              45                22    51.11%           4                 1    75.00%          39                12    69.23%          29                16    44.83%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgRenderTask.h                                                                                 8                 0   100.00%           3                 0   100.00%           3                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgRenderer.cpp                                                                               295               134    54.58%          36                10    72.22%         435               157    63.91%         194               122    37.11%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgShaderTypes.cpp                                                                             95                38    60.00%          18                 9    50.00%         185                83    55.14%          38                16    57.89%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgShaderTypes.h                                                                                1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgTessellator.cpp                                                                            150                41    72.67%          23                 6    73.91%         379               117    69.13%          98                31    68.37%
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/wg/tvgWgTessellator.h                                                                                1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgAccessor.cpp                                                                                                54                16    70.37%           8                 1    87.50%          50                 7    86.00%          26                10    61.54%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgAccessor.h                                                                                                   3                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgAnimation.cpp                                                                                               56                 7    87.50%          10                 0   100.00%          54                 0   100.00%          30                 7    76.67%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgAnimation.h                                                                                                  2                 0   100.00%           2                 0   100.00%           7                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgCanvas.cpp                                                                                                 123                24    80.49%          21                 0   100.00%         146                12    91.78%          46                18    60.87%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgCanvas.h                                                                                                   107                29    72.90%           8                 0   100.00%          82                13    84.15%          54                15    72.22%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgFill.cpp                                                                                                    33                 1    96.97%          19                 0   100.00%          54                 1    98.15%           6                 1    83.33%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgFill.h                                                                                                      78                 5    93.59%          12                 0   100.00%          98                 7    92.86%          48                 8    83.33%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgInitializer.cpp                                                                                             59                10    83.05%           9                 1    88.89%          61                 4    93.44%          36                11    69.44%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgLoader.h                                                                                                    62                10    83.87%          24                 7    70.83%          66                13    80.30%          20                 2    90.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgLoaderMgr.cpp                                                                                              261                35    86.59%          17                 0   100.00%         299                67    77.59%         184                41    77.72%
